427	878
426	878
426	881
425	881
425	884
424	884
424	885
423	885
423	887
422	887
422	888
421	888
421	889
420	889
420	890
419	890
419	891
418	891
418	892
417	892
417	893
415	893
415	894
413	894
413	895
411	895
411	896
409	896
409	897
405	897
405	898
393	898
393	897
389	897
389	896
387	896
387	895
385	895
385	894
383	894
383	893
381	893
381	892
380	892
380	891
379	891
379	890
378	890
378	889
377	889
377	888
376	888
376	887
375	887
375	885
374	885
374	884
373	884
373	881
372	881
372	878
371	878
371	869
372	869
372	866
373	866
373	863
374	863
374	862
375	862
375	860
376	860
376	859
377	859
377	858
378	858
378	857
379	857
379	856
380	856
380	855
381	855
381	854
383	854
383	853
385	853
385	852
387	852
387	851
389	851
389	850
393	850
393	849
405	849
405	850
409	850
409	851
411	851
411	852
413	852
413	853
415	853
415	854
417	854
417	855
418	855
418	856
419	856
419	857
420	857
420	858
421	858
421	859
422	859
422	860
423	860
423	862
424	862
424	863
425	863
425	866
426	866
426	869
427	869
