387	856
386	856
386	859
385	859
385	862
384	862
384	863
383	863
383	865
382	865
382	866
381	866
381	867
380	867
380	868
379	868
379	869
378	869
378	870
376	870
376	871
375	871
375	872
373	872
373	873
370	873
370	874
366	874
366	875
356	875
356	874
352	874
352	873
349	873
349	872
347	872
347	871
346	871
346	870
344	870
344	869
343	869
343	868
342	868
342	867
341	867
341	866
340	866
340	865
339	865
339	863
338	863
338	862
337	862
337	859
336	859
336	856
335	856
335	847
336	847
336	844
337	844
337	841
338	841
338	840
339	840
339	838
340	838
340	837
341	837
341	836
342	836
342	835
343	835
343	834
344	834
344	833
346	833
346	832
347	832
347	831
349	831
349	830
352	830
352	829
356	829
356	828
366	828
366	829
370	829
370	830
373	830
373	831
375	831
375	832
376	832
376	833
378	833
378	834
379	834
379	835
380	835
380	836
381	836
381	837
382	837
382	838
383	838
383	840
384	840
384	841
385	841
385	844
386	844
386	847
387	847
