402	743
401	743
401	746
400	746
400	749
399	749
399	750
398	750
398	752
397	752
397	753
396	753
396	754
395	754
395	755
394	755
394	756
392	756
392	757
391	757
391	758
388	758
388	759
385	759
385	760
376	760
376	759
373	759
373	758
370	758
370	757
369	757
369	756
367	756
367	755
366	755
366	754
365	754
365	753
364	753
364	752
363	752
363	750
362	750
362	749
361	749
361	746
360	746
360	743
359	743
359	734
360	734
360	731
361	731
361	728
362	728
362	727
363	727
363	725
364	725
364	724
365	724
365	723
366	723
366	722
367	722
367	721
369	721
369	720
370	720
370	719
373	719
373	718
376	718
376	717
385	717
385	718
388	718
388	719
391	719
391	720
392	720
392	721
394	721
394	722
395	722
395	723
396	723
396	724
397	724
397	725
398	725
398	727
399	727
399	728
400	728
400	731
401	731
401	734
402	734
