403	858
402	858
402	862
401	862
401	864
400	864
400	866
399	866
399	867
398	867
398	868
397	868
397	870
396	870
396	871
394	871
394	872
393	872
393	873
392	873
392	874
390	874
390	875
388	875
388	876
386	876
386	877
382	877
382	878
371	878
371	877
367	877
367	876
365	876
365	875
363	875
363	874
361	874
361	873
360	873
360	872
359	872
359	871
357	871
357	870
356	870
356	868
355	868
355	867
354	867
354	866
353	866
353	864
352	864
352	862
351	862
351	858
350	858
350	849
351	849
351	845
352	845
352	843
353	843
353	841
354	841
354	840
355	840
355	839
356	839
356	837
357	837
357	836
359	836
359	835
360	835
360	834
361	834
361	833
363	833
363	832
365	832
365	831
367	831
367	830
371	830
371	829
382	829
382	830
386	830
386	831
388	831
388	832
390	832
390	833
392	833
392	834
393	834
393	835
394	835
394	836
396	836
396	837
397	837
397	839
398	839
398	840
399	840
399	841
400	841
400	843
401	843
401	845
402	845
402	849
403	849
