409	839
408	839
408	843
407	843
407	846
406	846
406	848
405	848
405	849
404	849
404	851
403	851
403	852
402	852
402	853
401	853
401	854
400	854
400	855
399	855
399	856
398	856
398	857
397	857
397	858
395	858
395	859
394	859
394	860
392	860
392	861
389	861
389	862
387	862
387	863
382	863
382	864
371	864
371	863
366	863
366	862
364	862
364	861
361	861
361	860
359	860
359	859
358	859
358	858
356	858
356	857
355	857
355	856
354	856
354	855
353	855
353	854
352	854
352	853
351	853
351	852
350	852
350	851
349	851
349	849
348	849
348	848
347	848
347	846
346	846
346	843
345	843
345	839
344	839
344	829
345	829
345	825
346	825
346	822
347	822
347	820
348	820
348	819
349	819
349	817
350	817
350	816
351	816
351	815
352	815
352	814
353	814
353	813
354	813
354	812
355	812
355	811
356	811
356	810
358	810
358	809
359	809
359	808
361	808
361	807
364	807
364	806
366	806
366	805
371	805
371	804
382	804
382	805
387	805
387	806
389	806
389	807
392	807
392	808
394	808
394	809
395	809
395	810
397	810
397	811
398	811
398	812
399	812
399	813
400	813
400	814
401	814
401	815
402	815
402	816
403	816
403	817
404	817
404	819
405	819
405	820
406	820
406	822
407	822
407	825
408	825
408	829
409	829
