402	824
401	824
401	828
400	828
400	830
399	830
399	831
398	831
398	833
397	833
397	834
396	834
396	835
395	835
395	836
394	836
394	837
393	837
393	838
392	838
392	839
390	839
390	840
388	840
388	841
386	841
386	842
382	842
382	843
372	843
372	842
368	842
368	841
366	841
366	840
364	840
364	839
362	839
362	838
361	838
361	837
360	837
360	836
359	836
359	835
358	835
358	834
357	834
357	833
356	833
356	831
355	831
355	830
354	830
354	828
353	828
353	824
352	824
352	815
353	815
353	811
354	811
354	809
355	809
355	808
356	808
356	806
357	806
357	805
358	805
358	804
359	804
359	803
360	803
360	802
361	802
361	801
362	801
362	800
364	800
364	799
366	799
366	798
368	798
368	797
372	797
372	796
382	796
382	797
386	797
386	798
388	798
388	799
390	799
390	800
392	800
392	801
393	801
393	802
394	802
394	803
395	803
395	804
396	804
396	805
397	805
397	806
398	806
398	808
399	808
399	809
400	809
400	811
401	811
401	815
402	815
