374	879
373	879
373	882
372	882
372	885
371	885
371	887
370	887
370	888
369	888
369	889
368	889
368	891
367	891
367	892
366	892
366	893
365	893
365	894
363	894
363	895
362	895
362	896
360	896
360	897
358	897
358	898
355	898
355	899
351	899
351	900
341	900
341	899
337	899
337	898
334	898
334	897
332	897
332	896
330	896
330	895
329	895
329	894
327	894
327	893
326	893
326	892
325	892
325	891
324	891
324	889
323	889
323	888
322	888
322	887
321	887
321	885
320	885
320	882
319	882
319	879
318	879
318	869
319	869
319	866
320	866
320	863
321	863
321	861
322	861
322	860
323	860
323	859
324	859
324	857
325	857
325	856
326	856
326	855
327	855
327	854
329	854
329	853
330	853
330	852
332	852
332	851
334	851
334	850
337	850
337	849
341	849
341	848
351	848
351	849
355	849
355	850
358	850
358	851
360	851
360	852
362	852
362	853
363	853
363	854
365	854
365	855
366	855
366	856
367	856
367	857
368	857
368	859
369	859
369	860
370	860
370	861
371	861
371	863
372	863
372	866
373	866
373	869
374	869
