420	803
419	803
419	806
418	806
418	808
417	808
417	810
416	810
416	812
415	812
415	813
414	813
414	814
413	814
413	815
412	815
412	816
411	816
411	817
409	817
409	818
408	818
408	819
406	819
406	820
403	820
403	821
400	821
400	822
389	822
389	821
386	821
386	820
383	820
383	819
381	819
381	818
380	818
380	817
378	817
378	816
377	816
377	815
376	815
376	814
375	814
375	813
374	813
374	812
373	812
373	810
372	810
372	808
371	808
371	806
370	806
370	803
369	803
369	793
370	793
370	790
371	790
371	788
372	788
372	786
373	786
373	784
374	784
374	783
375	783
375	782
376	782
376	781
377	781
377	780
378	780
378	779
380	779
380	778
381	778
381	777
383	777
383	776
386	776
386	775
389	775
389	774
400	774
400	775
403	775
403	776
406	776
406	777
408	777
408	778
409	778
409	779
411	779
411	780
412	780
412	781
413	781
413	782
414	782
414	783
415	783
415	784
416	784
416	786
417	786
417	788
418	788
418	790
419	790
419	793
420	793
