423	849
422	849
422	852
421	852
421	854
420	854
420	856
419	856
419	858
418	858
418	859
417	859
417	860
416	860
416	861
415	861
415	862
414	862
414	863
412	863
412	864
411	864
411	865
409	865
409	866
406	866
406	867
403	867
403	868
392	868
392	867
389	867
389	866
386	866
386	865
384	865
384	864
383	864
383	863
381	863
381	862
380	862
380	861
379	861
379	860
378	860
378	859
377	859
377	858
376	858
376	856
375	856
375	854
374	854
374	852
373	852
373	849
372	849
372	839
373	839
373	836
374	836
374	834
375	834
375	832
376	832
376	830
377	830
377	829
378	829
378	828
379	828
379	827
380	827
380	826
381	826
381	825
383	825
383	824
384	824
384	823
386	823
386	822
389	822
389	821
392	821
392	820
403	820
403	821
406	821
406	822
409	822
409	823
411	823
411	824
412	824
412	825
414	825
414	826
415	826
415	827
416	827
416	828
417	828
417	829
418	829
418	830
419	830
419	832
420	832
420	834
421	834
421	836
422	836
422	839
423	839
