380	828
379	828
379	832
378	832
378	834
377	834
377	836
376	836
376	838
375	838
375	839
374	839
374	841
373	841
373	842
372	842
372	843
371	843
371	844
369	844
369	845
368	845
368	846
367	846
367	847
365	847
365	848
363	848
363	849
360	849
360	850
356	850
356	851
345	851
345	850
341	850
341	849
338	849
338	848
336	848
336	847
334	847
334	846
333	846
333	845
332	845
332	844
330	844
330	843
329	843
329	842
328	842
328	841
327	841
327	839
326	839
326	838
325	838
325	836
324	836
324	834
323	834
323	832
322	832
322	828
321	828
321	818
322	818
322	814
323	814
323	812
324	812
324	810
325	810
325	808
326	808
326	807
327	807
327	805
328	805
328	804
329	804
329	803
330	803
330	802
332	802
332	801
333	801
333	800
334	800
334	799
336	799
336	798
338	798
338	797
341	797
341	796
345	796
345	795
356	795
356	796
360	796
360	797
363	797
363	798
365	798
365	799
367	799
367	800
368	800
368	801
369	801
369	802
371	802
371	803
372	803
372	804
373	804
373	805
374	805
374	807
375	807
375	808
376	808
376	810
377	810
377	812
378	812
378	814
379	814
379	818
380	818
