474	810
473	810
473	813
472	813
472	816
471	816
471	818
470	818
470	819
469	819
469	821
468	821
468	822
467	822
467	823
466	823
466	824
465	824
465	825
464	825
464	826
463	826
463	827
461	827
461	828
459	828
459	829
458	829
458	830
455	830
455	831
453	831
453	832
448	832
448	833
437	833
437	832
432	832
432	831
430	831
430	830
427	830
427	829
426	829
426	828
424	828
424	827
422	827
422	826
421	826
421	825
420	825
420	824
419	824
419	823
418	823
418	822
417	822
417	821
416	821
416	819
415	819
415	818
414	818
414	816
413	816
413	813
412	813
412	810
411	810
411	799
412	799
412	796
413	796
413	793
414	793
414	791
415	791
415	790
416	790
416	788
417	788
417	787
418	787
418	786
419	786
419	785
420	785
420	784
421	784
421	783
422	783
422	782
424	782
424	781
426	781
426	780
427	780
427	779
430	779
430	778
432	778
432	777
437	777
437	776
448	776
448	777
453	777
453	778
455	778
455	779
458	779
458	780
459	780
459	781
461	781
461	782
463	782
463	783
464	783
464	784
465	784
465	785
466	785
466	786
467	786
467	787
468	787
468	788
469	788
469	790
470	790
470	791
471	791
471	793
472	793
472	796
473	796
473	799
474	799
