363	848
362	848
362	852
361	852
361	854
360	854
360	855
359	855
359	857
358	857
358	858
357	858
357	859
356	859
356	860
355	860
355	861
354	861
354	862
353	862
353	863
351	863
351	864
349	864
349	865
347	865
347	866
343	866
343	867
333	867
333	866
329	866
329	865
327	865
327	864
325	864
325	863
323	863
323	862
322	862
322	861
321	861
321	860
320	860
320	859
319	859
319	858
318	858
318	857
317	857
317	855
316	855
316	854
315	854
315	852
314	852
314	848
313	848
313	839
314	839
314	835
315	835
315	833
316	833
316	832
317	832
317	830
318	830
318	829
319	829
319	828
320	828
320	827
321	827
321	826
322	826
322	825
323	825
323	824
325	824
325	823
327	823
327	822
329	822
329	821
333	821
333	820
343	820
343	821
347	821
347	822
349	822
349	823
351	823
351	824
353	824
353	825
354	825
354	826
355	826
355	827
356	827
356	828
357	828
357	829
358	829
358	830
359	830
359	832
360	832
360	833
361	833
361	835
362	835
362	839
363	839
