364	840
363	840
363	843
362	843
362	845
361	845
361	847
360	847
360	848
359	848
359	849
358	849
358	850
357	850
357	851
356	851
356	852
355	852
355	853
354	853
354	854
352	854
352	855
350	855
350	856
348	856
348	857
344	857
344	858
334	858
334	857
330	857
330	856
328	856
328	855
326	855
326	854
324	854
324	853
323	853
323	852
322	852
322	851
321	851
321	850
320	850
320	849
319	849
319	848
318	848
318	847
317	847
317	845
316	845
316	843
315	843
315	840
314	840
314	830
315	830
315	827
316	827
316	825
317	825
317	823
318	823
318	822
319	822
319	821
320	821
320	820
321	820
321	819
322	819
322	818
323	818
323	817
324	817
324	816
326	816
326	815
328	815
328	814
330	814
330	813
334	813
334	812
344	812
344	813
348	813
348	814
350	814
350	815
352	815
352	816
354	816
354	817
355	817
355	818
356	818
356	819
357	819
357	820
358	820
358	821
359	821
359	822
360	822
360	823
361	823
361	825
362	825
362	827
363	827
363	830
364	830
