434	846
433	846
433	850
432	850
432	852
431	852
431	854
430	854
430	856
429	856
429	858
428	858
428	859
427	859
427	860
426	860
426	861
425	861
425	862
424	862
424	863
423	863
423	864
422	864
422	865
420	865
420	866
419	866
419	867
417	867
417	868
415	868
415	869
412	869
412	870
409	870
409	871
405	871
405	872
392	872
392	871
388	871
388	870
385	870
385	869
382	869
382	868
380	868
380	867
378	867
378	866
377	866
377	865
375	865
375	864
374	864
374	863
373	863
373	862
372	862
372	861
371	861
371	860
370	860
370	859
369	859
369	858
368	858
368	856
367	856
367	854
366	854
366	852
365	852
365	850
364	850
364	846
363	846
363	836
364	836
364	832
365	832
365	830
366	830
366	828
367	828
367	826
368	826
368	824
369	824
369	823
370	823
370	822
371	822
371	821
372	821
372	820
373	820
373	819
374	819
374	818
375	818
375	817
377	817
377	816
378	816
378	815
380	815
380	814
382	814
382	813
385	813
385	812
388	812
388	811
392	811
392	810
405	810
405	811
409	811
409	812
412	812
412	813
415	813
415	814
417	814
417	815
419	815
419	816
420	816
420	817
422	817
422	818
423	818
423	819
424	819
424	820
425	820
425	821
426	821
426	822
427	822
427	823
428	823
428	824
429	824
429	826
430	826
430	828
431	828
431	830
432	830
432	832
433	832
433	836
434	836
