426	828
425	828
425	832
424	832
424	834
423	834
423	836
422	836
422	838
421	838
421	839
420	839
420	840
419	840
419	841
418	841
418	842
417	842
417	843
416	843
416	844
415	844
415	845
413	845
413	846
412	846
412	847
409	847
409	848
407	848
407	849
403	849
403	850
392	850
392	849
388	849
388	848
386	848
386	847
383	847
383	846
382	846
382	845
380	845
380	844
379	844
379	843
378	843
378	842
377	842
377	841
376	841
376	840
375	840
375	839
374	839
374	838
373	838
373	836
372	836
372	834
371	834
371	832
370	832
370	828
369	828
369	818
370	818
370	814
371	814
371	812
372	812
372	810
373	810
373	808
374	808
374	807
375	807
375	806
376	806
376	805
377	805
377	804
378	804
378	803
379	803
379	802
380	802
380	801
382	801
382	800
383	800
383	799
386	799
386	798
388	798
388	797
392	797
392	796
403	796
403	797
407	797
407	798
409	798
409	799
412	799
412	800
413	800
413	801
415	801
415	802
416	802
416	803
417	803
417	804
418	804
418	805
419	805
419	806
420	806
420	807
421	807
421	808
422	808
422	810
423	810
423	812
424	812
424	814
425	814
425	818
426	818
