264	823
263	823
263	826
262	826
262	828
261	828
261	830
260	830
260	832
259	832
259	833
258	833
258	834
257	834
257	835
256	835
256	836
255	836
255	837
254	837
254	838
252	838
252	839
250	839
250	840
248	840
248	841
244	841
244	842
234	842
234	841
230	841
230	840
228	840
228	839
226	839
226	838
224	838
224	837
223	837
223	836
222	836
222	835
221	835
221	834
220	834
220	833
219	833
219	832
218	832
218	830
217	830
217	828
216	828
216	826
215	826
215	823
214	823
214	813
215	813
215	810
216	810
216	808
217	808
217	806
218	806
218	804
219	804
219	803
220	803
220	802
221	802
221	801
222	801
222	800
223	800
223	799
224	799
224	798
226	798
226	797
228	797
228	796
230	796
230	795
234	795
234	794
244	794
244	795
248	795
248	796
250	796
250	797
252	797
252	798
254	798
254	799
255	799
255	800
256	800
256	801
257	801
257	802
258	802
258	803
259	803
259	804
260	804
260	806
261	806
261	808
262	808
262	810
263	810
263	813
264	813
