262	735
261	735
261	738
260	738
260	739
259	739
259	741
258	741
258	742
257	742
257	743
256	743
256	744
254	744
254	745
253	745
253	746
251	746
251	747
249	747
249	748
246	748
246	749
242	749
242	750
230	750
230	749
226	749
226	748
223	748
223	747
221	747
221	746
219	746
219	745
218	745
218	744
216	744
216	743
215	743
215	742
214	742
214	741
213	741
213	739
212	739
212	738
211	738
211	735
210	735
210	728
211	728
211	725
212	725
212	724
213	724
213	722
214	722
214	721
215	721
215	720
216	720
216	719
218	719
218	718
219	718
219	717
221	717
221	716
223	716
223	715
226	715
226	714
230	714
230	713
242	713
242	714
246	714
246	715
249	715
249	716
251	716
251	717
253	717
253	718
254	718
254	719
256	719
256	720
257	720
257	721
258	721
258	722
259	722
259	724
260	724
260	725
261	725
261	728
262	728
