387	800
386	800
386	803
385	803
385	805
384	805
384	807
383	807
383	808
382	808
382	809
381	809
381	810
380	810
380	811
379	811
379	812
377	812
377	813
375	813
375	814
373	814
373	815
369	815
369	816
359	816
359	815
355	815
355	814
353	814
353	813
351	813
351	812
349	812
349	811
348	811
348	810
347	810
347	809
346	809
346	808
345	808
345	807
344	807
344	805
343	805
343	803
342	803
342	800
341	800
341	792
342	792
342	789
343	789
343	787
344	787
344	785
345	785
345	784
346	784
346	783
347	783
347	782
348	782
348	781
349	781
349	780
351	780
351	779
353	779
353	778
355	778
355	777
359	777
359	776
369	776
369	777
373	777
373	778
375	778
375	779
377	779
377	780
379	780
379	781
380	781
380	782
381	782
381	783
382	783
382	784
383	784
383	785
384	785
384	787
385	787
385	789
386	789
386	792
387	792
