249	644
248	644
248	647
247	647
247	649
246	649
246	651
245	651
245	652
244	652
244	653
243	653
243	654
242	654
242	655
241	655
241	656
240	656
240	657
238	657
238	658
237	658
237	659
234	659
234	660
231	660
231	661
221	661
221	660
218	660
218	659
215	659
215	658
214	658
214	657
212	657
212	656
211	656
211	655
210	655
210	654
209	654
209	653
208	653
208	652
207	652
207	651
206	651
206	649
205	649
205	647
204	647
204	644
203	644
203	634
204	634
204	631
205	631
205	629
206	629
206	627
207	627
207	626
208	626
208	625
209	625
209	624
210	624
210	623
211	623
211	622
212	622
212	621
214	621
214	620
215	620
215	619
218	619
218	618
221	618
221	617
231	617
231	618
234	618
234	619
237	619
237	620
238	620
238	621
240	621
240	622
241	622
241	623
242	623
242	624
243	624
243	625
244	625
244	626
245	626
245	627
246	627
246	629
247	629
247	631
248	631
248	634
249	634
