396	853
395	853
395	856
394	856
394	858
393	858
393	860
392	860
392	861
391	861
391	862
390	862
390	863
389	863
389	864
388	864
388	865
387	865
387	866
386	866
386	867
384	867
384	868
382	868
382	869
379	869
379	870
375	870
375	871
365	871
365	870
361	870
361	869
358	869
358	868
356	868
356	867
354	867
354	866
353	866
353	865
352	865
352	864
351	864
351	863
350	863
350	862
349	862
349	861
348	861
348	860
347	860
347	858
346	858
346	856
345	856
345	853
344	853
344	844
345	844
345	841
346	841
346	839
347	839
347	837
348	837
348	836
349	836
349	835
350	835
350	834
351	834
351	833
352	833
352	832
353	832
353	831
354	831
354	830
356	830
356	829
358	829
358	828
361	828
361	827
365	827
365	826
375	826
375	827
379	827
379	828
382	828
382	829
384	829
384	830
386	830
386	831
387	831
387	832
388	832
388	833
389	833
389	834
390	834
390	835
391	835
391	836
392	836
392	837
393	837
393	839
394	839
394	841
395	841
395	844
396	844
