349	828
348	828
348	831
347	831
347	833
346	833
346	835
345	835
345	837
344	837
344	838
343	838
343	839
342	839
342	840
341	840
341	841
339	841
339	842
338	842
338	843
336	843
336	844
334	844
334	845
330	845
330	846
320	846
320	845
316	845
316	844
314	844
314	843
312	843
312	842
311	842
311	841
309	841
309	840
308	840
308	839
307	839
307	838
306	838
306	837
305	837
305	835
304	835
304	833
303	833
303	831
302	831
302	828
301	828
301	819
302	819
302	816
303	816
303	814
304	814
304	812
305	812
305	810
306	810
306	809
307	809
307	808
308	808
308	807
309	807
309	806
311	806
311	805
312	805
312	804
314	804
314	803
316	803
316	802
320	802
320	801
330	801
330	802
334	802
334	803
336	803
336	804
338	804
338	805
339	805
339	806
341	806
341	807
342	807
342	808
343	808
343	809
344	809
344	810
345	810
345	812
346	812
346	814
347	814
347	816
348	816
348	819
349	819
