688	829
687	829
687	833
686	833
686	835
685	835
685	836
684	836
684	838
683	838
683	839
682	839
682	840
681	840
681	841
680	841
680	842
679	842
679	843
678	843
678	844
676	844
676	845
674	845
674	846
672	846
672	847
668	847
668	848
658	848
658	847
654	847
654	846
652	846
652	845
650	845
650	844
648	844
648	843
647	843
647	842
646	842
646	841
645	841
645	840
644	840
644	839
643	839
643	838
642	838
642	836
641	836
641	835
640	835
640	833
639	833
639	829
638	829
638	820
639	820
639	816
640	816
640	814
641	814
641	813
642	813
642	811
643	811
643	810
644	810
644	809
645	809
645	808
646	808
646	807
647	807
647	806
648	806
648	805
650	805
650	804
652	804
652	803
654	803
654	802
658	802
658	801
668	801
668	802
672	802
672	803
674	803
674	804
676	804
676	805
678	805
678	806
679	806
679	807
680	807
680	808
681	808
681	809
682	809
682	810
683	810
683	811
684	811
684	813
685	813
685	814
686	814
686	816
687	816
687	820
688	820
