391	868
390	868
390	871
389	871
389	874
388	874
388	876
387	876
387	877
386	877
386	879
385	879
385	880
384	880
384	881
383	881
383	882
382	882
382	883
381	883
381	884
380	884
380	885
378	885
378	886
377	886
377	887
375	887
375	888
372	888
372	889
368	889
368	890
358	890
358	889
354	889
354	888
351	888
351	887
349	887
349	886
348	886
348	885
346	885
346	884
345	884
345	883
344	883
344	882
343	882
343	881
342	881
342	880
341	880
341	879
340	879
340	877
339	877
339	876
338	876
338	874
337	874
337	871
336	871
336	868
335	868
335	857
336	857
336	854
337	854
337	851
338	851
338	849
339	849
339	848
340	848
340	846
341	846
341	845
342	845
342	844
343	844
343	843
344	843
344	842
345	842
345	841
346	841
346	840
348	840
348	839
349	839
349	838
351	838
351	837
354	837
354	836
358	836
358	835
368	835
368	836
372	836
372	837
375	837
375	838
377	838
377	839
378	839
378	840
380	840
380	841
381	841
381	842
382	842
382	843
383	843
383	844
384	844
384	845
385	845
385	846
386	846
386	848
387	848
387	849
388	849
388	851
389	851
389	854
390	854
390	857
391	857
