395	814
394	814
394	818
393	818
393	820
392	820
392	822
391	822
391	824
390	824
390	825
389	825
389	826
388	826
388	827
387	827
387	828
386	828
386	829
385	829
385	830
384	830
384	831
382	831
382	832
380	832
380	833
378	833
378	834
374	834
374	835
364	835
364	834
360	834
360	833
358	833
358	832
356	832
356	831
354	831
354	830
353	830
353	829
352	829
352	828
351	828
351	827
350	827
350	826
349	826
349	825
348	825
348	824
347	824
347	822
346	822
346	820
345	820
345	818
344	818
344	814
343	814
343	805
344	805
344	801
345	801
345	799
346	799
346	797
347	797
347	795
348	795
348	794
349	794
349	793
350	793
350	792
351	792
351	791
352	791
352	790
353	790
353	789
354	789
354	788
356	788
356	787
358	787
358	786
360	786
360	785
364	785
364	784
374	784
374	785
378	785
378	786
380	786
380	787
382	787
382	788
384	788
384	789
385	789
385	790
386	790
386	791
387	791
387	792
388	792
388	793
389	793
389	794
390	794
390	795
391	795
391	797
392	797
392	799
393	799
393	801
394	801
394	805
395	805
